,Algoritmo,tempoExecucao,Tamanho Vetor
285,Heap Sort,0.0802652999991551,28600
286,Heap Sort,0.09012750000692904,28700
287,Heap Sort,0.09100159999798052,28800
288,Heap Sort,0.07788679999066517,28900
289,Heap Sort,0.0901939999894239,29000
290,Heap Sort,0.0926649000030011,29100
291,Heap Sort,0.08816360001219437,29200
292,Heap Sort,0.09319419998792,29300
293,Heap Sort,0.0949135999835562,29400
294,Heap Sort,0.0866260000038892,29500
295,Heap Sort,0.08995399999548681,29600
296,Heap Sort,0.09060789999784902,29700
297,Heap Sort,0.09433039999566972,29800
298,Heap Sort,0.09804219999932684,29900
299,Heap Sort,0.09328319999622181,30000
300,Heap Sort,0.08878540000296198,30100
301,Heap Sort,0.09512579999864101,30200
302,Heap Sort,0.09747050001169555,30300
303,Heap Sort,0.09545359999174252,30400
304,Heap Sort,0.08941519999643788,30500
305,Heap Sort,0.0971508999937214,30600
306,Heap Sort,0.09509529999922961,30700
307,Heap Sort,0.08368650000193156,30800
308,Heap Sort,0.09681680001085624,30900
309,Heap Sort,0.09158650002791546,31000
310,Heap Sort,0.1010637000144925,31100
311,Heap Sort,0.10411039998871274,31200
312,Heap Sort,0.0990596000046935,31300
313,Heap Sort,0.09960280000814237,31400
314,Heap Sort,0.09486879999167286,31500
315,Heap Sort,0.09531159998732619,31600
316,Heap Sort,0.09845380001934245,31700
317,Heap Sort,0.10067779998644255,31800
318,Heap Sort,0.10461720000603236,31900
319,Heap Sort,0.09314839998842217,32000
320,Heap Sort,0.0963564999983646,32100
321,Heap Sort,0.09709480000310577,32200
322,Heap Sort,0.0968161000055261,32300
323,Heap Sort,0.10031789998174645,32400
324,Heap Sort,0.09826369999791496,32500
325,Heap Sort,0.08916090001002885,32600
326,Heap Sort,0.10711739998077974,32700
327,Heap Sort,0.09720950000337325,32800
328,Heap Sort,0.10305440000956878,32900
329,Heap Sort,0.10415689999354072,33000
330,Heap Sort,0.10415610001655295,33100
331,Heap Sort,0.10494220000691712,33200
332,Heap Sort,0.10216149999178015,33300
333,Heap Sort,0.08435190000454895,33400
334,Heap Sort,0.09981169999809936,33500
335,Heap Sort,0.10755080002127215,33600
336,Heap Sort,0.10867159999907017,33700
337,Heap Sort,0.10378430000855587,33800
338,Heap Sort,0.11040889998548664,33900
339,Heap Sort,0.10787040001014248,34000
340,Heap Sort,0.10083219999796711,34100
341,Heap Sort,0.11362560000270605,34200
342,Heap Sort,0.10271970002213493,34300
343,Heap Sort,0.10076169998501427,34400
344,Heap Sort,0.11204149998957291,34500
345,Heap Sort,0.0878515999938827,34600
346,Heap Sort,0.12815179998870008,34700
347,Heap Sort,0.10899440001230687,34800
348,Heap Sort,0.11104129999876022,34900
349,Heap Sort,0.10634550001122989,35000
350,Heap Sort,0.1094654000189621,35100
351,Heap Sort,0.09810339999967255,35200
352,Heap Sort,0.11276079999515787,35300
353,Heap Sort,0.11986030000844039,35400
354,Heap Sort,0.11616399997728877,35500
355,Heap Sort,0.11284210000303574,35600
356,Heap Sort,0.11381060001440346,35700
357,Heap Sort,0.11734620001516305,35800
358,Heap Sort,0.1097711999900639,35900
359,Heap Sort,0.1070379999873694,36000
360,Heap Sort,0.11580279999179766,36100
361,Heap Sort,0.1054580999771133,36200
362,Heap Sort,0.12217139999847859,36300
363,Heap Sort,0.11931150002055801,36400
364,Heap Sort,0.10502660000929609,36500
365,Heap Sort,0.12580660000094213,36600
366,Heap Sort,0.09919660000014119,36700
367,Heap Sort,0.10436930001014844,36800
368,Heap Sort,0.11486959998728707,36900
369,Heap Sort,0.11132689999067225,37000
370,Heap Sort,0.10102079997886904,37100
371,Heap Sort,0.12141880000126548,37200
372,Heap Sort,0.11861050000879914,37300
373,Heap Sort,0.13184720001299866,37400
374,Heap Sort,0.11282629999914207,37500
375,Heap Sort,0.12138419999973848,37600
376,Heap Sort,0.11672469999757595,37700
377,Heap Sort,0.10539350000908598,37800
378,Heap Sort,0.12730459999875166,37900
379,Heap Sort,0.13559160000295378,38000
380,Heap Sort,0.1274402999843005,38100
381,Heap Sort,0.12354729999788105,38200
382,Heap Sort,0.12524799999664538,38300
383,Heap Sort,0.11192860000301152,38400
384,Heap Sort,0.11375099999713711,38500
385,Heap Sort,0.13049330000649206,38600
386,Heap Sort,0.11925459999474697,38700
387,Heap Sort,0.11118039998109452,38800
388,Heap Sort,0.10939920000964776,38900
389,Heap Sort,0.12975559997721575,39000
390,Heap Sort,0.11981110001215711,39100
391,Heap Sort,0.11448039999231696,39200
392,Heap Sort,0.11355870001716539,39300
393,Heap Sort,0.12341000000014901,39400
394,Heap Sort,0.1333433999971021,39500
395,Heap Sort,0.10676269998657517,39600
396,Heap Sort,0.1330403000174556,39700
397,Heap Sort,0.1148877999803517,39800
398,Heap Sort,0.14273059999686666,39900
399,Heap Sort,0.12885259999893606,40000
400,Heap Sort,0.11510830000042915,40100
401,Heap Sort,0.12193709998973645,40200
402,Heap Sort,0.13510699998005293,40300
403,Heap Sort,0.12796549999620765,40400
404,Heap Sort,0.13418449999880977,40500
405,Heap Sort,0.12565830000676215,40600
406,Heap Sort,0.12170530000003055,40700
407,Heap Sort,0.13387279998278245,40800
408,Heap Sort,0.12865609998698346,40900
409,Heap Sort,0.13254210000741296,41000
410,Heap Sort,0.1344076999812387,41100
411,Heap Sort,0.1309913000150118,41200
412,Heap Sort,0.14020819999859668,41300
413,Heap Sort,0.1342690000019502,41400
414,Heap Sort,0.11941809998825192,41500
415,Heap Sort,0.1305049000075087,41600
416,Heap Sort,0.11190570000326261,41700
417,Heap Sort,0.13169740000739694,41800
418,Heap Sort,0.13985979999415576,41900
419,Heap Sort,0.1379867999930866,42000
420,Heap Sort,0.11101939997752197,42100
421,Heap Sort,0.12254749998101033,42200
422,Heap Sort,0.139063000009628,42300
423,Heap Sort,0.11323120002634823,42400
424,Heap Sort,0.14083370001753792,42500
425,Heap Sort,0.11925160000100732,42600
426,Heap Sort,0.1436256000015419,42700
427,Heap Sort,0.14380419999361038,42800
428,Heap Sort,0.1352807000221219,42900
429,Heap Sort,0.13979149999795482,43000
430,Heap Sort,0.12501190000330098,43100
431,Heap Sort,0.14276259997859597,43200
432,Heap Sort,0.12153529998613521,43300
433,Heap Sort,0.1113541999948211,43400
434,Heap Sort,0.14756060001673177,43500
435,Heap Sort,0.14846070000203326,43600
436,Heap Sort,0.13036720000673085,43700
437,Heap Sort,0.14343779999762774,43800
438,Heap Sort,0.14763089999905787,43900
439,Heap Sort,0.12228209999739192,44000
440,Heap Sort,0.1446099999884609,44100
441,Heap Sort,0.13664510002126917,44200
442,Heap Sort,0.13316569998278283,44300
443,Heap Sort,0.18161430000327528,44400
444,Heap Sort,0.13053369999397546,44500
445,Heap Sort,0.1154439999954775,44600
446,Heap Sort,0.14538739999989048,44700
447,Heap Sort,0.13893909999751486,44800
448,Heap Sort,0.1283339000074193,44900
449,Heap Sort,0.133201899996493,45000
450,Heap Sort,0.1473464000155218,45100
451,Heap Sort,0.1537110999925062,45200
452,Heap Sort,0.15002699999604374,45300
453,Heap Sort,0.14737700001569465,45400
454,Heap Sort,0.11764319997746497,45500
455,Heap Sort,0.14856419997522607,45600
456,Heap Sort,0.14073440001811832,45700
457,Heap Sort,0.1586871999897994,45800
458,Heap Sort,0.1524572999915108,45900
459,Heap Sort,0.12370029999874532,46000
460,Heap Sort,0.15727930000866763,46100
461,Heap Sort,0.15487369999755174,46200
462,Heap Sort,0.14249379999819212,46300
463,Heap Sort,0.14010819999384694,46400
464,Heap Sort,0.15875709999818355,46500
465,Heap Sort,0.12480810002307408,46600
466,Heap Sort,0.15639869999722578,46700
467,Heap Sort,0.16140439998707734,46800
468,Heap Sort,0.15197150001768023,46900
469,Heap Sort,0.13861049999832176,47000
470,Heap Sort,0.1612596999912057,47100
471,Heap Sort,0.15682869998272508,47200
472,Heap Sort,0.1592772000003606,47300
473,Heap Sort,0.15528169999015518,47400
474,Heap Sort,0.16872180000063963,47500
475,Heap Sort,0.16236610000487417,47600
476,Heap Sort,0.16987070001778193,47700
477,Heap Sort,0.15401330002350733,47800
478,Heap Sort,0.14129800000227988,47900
479,Heap Sort,0.16018889998667873,48000
480,Heap Sort,0.1493157000222709,48100
481,Heap Sort,0.1600826999929268,48200
482,Heap Sort,0.1510427000175696,48300
483,Heap Sort,0.17228090000571683,48400
484,Heap Sort,0.13839850001386367,48500
485,Heap Sort,0.14712199999485165,48600
486,Heap Sort,0.15532569997594692,48700
487,Heap Sort,0.14641190000111237,48800
488,Heap Sort,0.16222500000731088,48900
489,Heap Sort,0.1614982000028249,49000
490,Heap Sort,0.16044229999533854,49100
491,Heap Sort,0.16337700001895428,49200
492,Heap Sort,0.14179639998474158,49300
493,Heap Sort,0.16800130001502112,49400
494,Heap Sort,0.16823319997638464,49500
495,Heap Sort,0.18455350000294857,49600
496,Heap Sort,0.15788000001339242,49700
497,Heap Sort,0.16494580000289716,49800
498,Heap Sort,0.15675290001672693,49900
499,Heap Sort,0.17278639998403378,50000
500,Heap Sort,0.16193589998874813,50100
501,Heap Sort,0.1612541000067722,50200
502,Heap Sort,0.171243399992818,50300
503,Heap Sort,0.1605338999943342,50400
504,Heap Sort,0.1778712999948766,50500
505,Heap Sort,0.14594260000740178,50600
506,Heap Sort,0.1667885000060778,50700
507,Heap Sort,0.1993640000000596,50800
508,Heap Sort,0.16826220002258196,50900
509,Heap Sort,0.17519310000352561,51000
510,Heap Sort,0.1597405000065919,51100
511,Heap Sort,0.1509047000145074,51200
512,Heap Sort,0.17700550000881776,51300
513,Heap Sort,0.17798720000428148,51400
514,Heap Sort,0.14074439997784793,51500
515,Heap Sort,0.17602419998729602,51600
516,Heap Sort,0.17460589998518117,51700
517,Heap Sort,0.1731904000043869,51800
518,Heap Sort,0.17005230000359006,51900
519,Heap Sort,0.18541689999983646,52000
520,Heap Sort,0.1720666000037454,52100
521,Heap Sort,0.17280790000222623,52200
522,Heap Sort,0.15216540000983514,52300
523,Heap Sort,0.17572630001814105,52400
524,Heap Sort,0.1801524999900721,52500
525,Heap Sort,0.17938560000038706,52600
526,Heap Sort,0.1722744999860879,52700
527,Heap Sort,0.17808260000310838,52800
528,Heap Sort,0.17888530000345781,52900
529,Heap Sort,0.15676929999608546,53000
530,Heap Sort,0.18308560000150464,53100
531,Heap Sort,0.17300030001206324,53200
532,Heap Sort,0.15771020000101998,53300
533,Heap Sort,0.18104980001226068,53400
534,Heap Sort,0.18319439998595044,53500
535,Heap Sort,0.18873639998491853,53600
536,Heap Sort,0.20021350000752136,53700
537,Heap Sort,0.1795482000161428,53800
538,Heap Sort,0.18098520001512952,53900
539,Heap Sort,0.17587549999007024,54000
540,Heap Sort,0.18568220001179725,54100
541,Heap Sort,0.16941360000055283,54200
542,Heap Sort,0.1839513999875635,54300
543,Heap Sort,0.18575970001984388,54400
544,Heap Sort,0.15207270000246353,54500
545,Heap Sort,0.18286619998980314,54600
546,Heap Sort,0.16779470001347363,54700
547,Heap Sort,0.17534740001428872,54800
548,Heap Sort,0.1800947999872733,54900
549,Heap Sort,0.18771440000273287,55000
550,Heap Sort,0.1740449999924749,55100
551,Heap Sort,0.1799468999961391,55200
552,Heap Sort,0.19009009998990223,55300
553,Heap Sort,0.15923150000162423,55400
554,Heap Sort,0.17445299998507835,55500
555,Heap Sort,0.1800883999967482,55600
556,Heap Sort,0.19095459999516606,55700
557,Heap Sort,0.1749169999966398,55800
558,Heap Sort,0.20164530002512038,55900
559,Heap Sort,0.16057710000313818,56000
560,Heap Sort,0.1867602000129409,56100
561,Heap Sort,0.1872787999745924,56200
562,Heap Sort,0.19503319999785163,56300
563,Heap Sort,0.16955829999642447,56400
564,Heap Sort,0.19664389998069964,56500
565,Heap Sort,0.2009404000127688,56600
566,Heap Sort,0.1914948000048753,56700
567,Heap Sort,0.18873979998170398,56800
568,Heap Sort,0.18249680000008084,56900
569,Heap Sort,0.19036740000592545,57000
570,Heap Sort,0.17179150000447407,57100
571,Heap Sort,0.1784992000029888,57200
572,Heap Sort,0.1955152000009548,57300
573,Heap Sort,0.23069180001039058,57400
574,Heap Sort,0.2015092000074219,57500
575,Heap Sort,0.20162119998713024,57600
576,Heap Sort,0.20880389999365434,57700
577,Heap Sort,0.20202219998463988,57800
578,Heap Sort,0.20329389997641556,57900
579,Heap Sort,0.19258080000872724,58000
580,Heap Sort,0.17639910001889803,58100
581,Heap Sort,0.1976427000190597,58200
582,Heap Sort,0.20354769998812117,58300
583,Heap Sort,0.20567640001536347,58400
584,Heap Sort,0.19898100002319552,58500
585,Heap Sort,0.19579389999853447,58600
586,Heap Sort,0.19411420001415536,58700
587,Heap Sort,0.2044070000119973,58800
588,Heap Sort,0.19865510001545772,58900
589,Heap Sort,0.19551699998555705,59000
590,Heap Sort,0.1723309000080917,59100
591,Heap Sort,0.15647259997786023,59200
592,Heap Sort,0.176519400003599,59300
593,Heap Sort,0.1573126000002958,59400
594,Heap Sort,0.20991740000317805,59500
595,Heap Sort,0.1916184999863617,59600
596,Heap Sort,0.1796850000100676,59700
597,Heap Sort,0.19079329998930916,59800
598,Heap Sort,0.2081039999902714,59900
599,Heap Sort,0.19493239998701029,60000
600,Heap Sort,0.1884612999856472,60100
601,Heap Sort,0.20909829999436624,60200
602,Heap Sort,0.19397870000102557,60300
603,Heap Sort,0.20836799999233335,60400
604,Heap Sort,0.20316220002132468,60500
605,Heap Sort,0.21126129999174736,60600
606,Heap Sort,0.20795549999456853,60700
607,Heap Sort,0.20477119999122806,60800
608,Heap Sort,0.2033989999908954,60900
609,Heap Sort,0.19001630001002923,61000
610,Heap Sort,0.19649100000970066,61100
611,Heap Sort,0.18454849999397993,61200
612,Heap Sort,0.18690519998199306,61300
613,Heap Sort,0.21215229999506846,61400
614,Heap Sort,0.2133042000059504,61500
615,Heap Sort,0.21779460000107065,61600
616,Heap Sort,0.1962377000018023,61700
617,Heap Sort,0.20550790001288988,61800
618,Heap Sort,0.21352080002543516,61900
619,Heap Sort,0.21373469999525696,62000
620,Heap Sort,0.1661008000082802,62100
621,Heap Sort,0.2160462000174448,62200
622,Heap Sort,0.21447750000515953,62300
623,Heap Sort,0.20504540001275018,62400
624,Heap Sort,0.21694559999741614,62500
625,Heap Sort,0.21969090000493452,62600
626,Heap Sort,0.18290429998887703,62700
627,Heap Sort,0.21147269997163676,62800
628,Heap Sort,0.2117699999944307,62900
629,Heap Sort,0.23614229998202063,63000
630,Heap Sort,0.18950629999744706,63100
631,Heap Sort,0.2025302000110969,63200
632,Heap Sort,0.22162900000694208,63300
633,Heap Sort,0.22465420002117753,63400
634,Heap Sort,0.1906676999933552,63500
635,Heap Sort,0.18410019998555072,63600
636,Heap Sort,0.20426150001003407,63700
637,Heap Sort,0.22680780000519007,63800
638,Heap Sort,0.19583400001283735,63900
639,Heap Sort,0.21224319998873398,64000
640,Heap Sort,0.18036369999754243,64100
641,Heap Sort,0.18366180002340116,64200
642,Heap Sort,0.23305120001896285,64300
643,Heap Sort,0.21969339999486692,64400
644,Heap Sort,0.20618209999520332,64500
645,Heap Sort,0.21520639999653213,64600
646,Heap Sort,0.2022644999960903,64700
647,Heap Sort,0.24239939998369664,64800
648,Heap Sort,0.21002399999997579,64900
649,Heap Sort,0.2302231999929063,65000
650,Heap Sort,0.22563739999895915,65100
651,Heap Sort,0.23658850000356324,65200
652,Heap Sort,0.21389640000415966,65300
653,Heap Sort,0.1931302000011783,65400
654,Heap Sort,0.21708390000276268,65500
655,Heap Sort,0.21448620001319796,65600
656,Heap Sort,0.2245411000039894,65700
657,Heap Sort,0.23790829998324625,65800
658,Heap Sort,0.23712619999423623,65900
659,Heap Sort,0.20688979999977164,66000
660,Heap Sort,0.24422669998602942,66100
661,Heap Sort,0.2337200999900233,66200
